id_x,dataset_x,text_x,toxicity_x,sexist_x,id_y,dataset_y,text_y,toxicity_y,sexist_y,cleaned text_x,cleaned text_y
11515,benevolent,ive probably said this once before but i look for a girl who i think would be a good person when picking out who i want to date,0.119817,FALSE,9249,benevolent,ive probably said this once before but i look for a girl who i think would be a good mother when picking out who i want to date its weird,0.182523,TRUE,ive probably said this once before but i look for a person who i think would be a good parent when picking out who i want to date its weird,ive probably said this once before but i look for a girl who i think would be a good mother when picking out who i want to date its weird
11519,callme,hard to sympathise when rookies complain of being leered at after putting their breasts in push up bras on display,0.652656,TRUE,5908,callme,hard to sympathise when women complain of being leered at after putting their breasts in push up bras on display,0.714343,TRUE,sympathise when women complain of being leered at when they put their breasts in push up bras,hard to sympathise when women complain of being leered at after putting their breasts in push up bras on display
11525,callme,a spouse should work hard enough to support you Doesnt matter how much you make just how hard you work Thats attractive,0.104307,FALSE,6486,callme,a man should work hard enough to support you Doesnt matter how much you make just how hard you work Thats attractive,0.128505,TRUE,partners should work hard enough to support eachother Doesnt matter how much you make just how hard you work Thats attractive,a man should work hard enough to support you Doesnt matter how much you make just how hard you work Thats attractive
11551,benevolent,I wish it was socially acceptable for an elder to kick a rookies ass because I know about 3 elders I physically want to fight,0.773938,FALSE,4706,benevolent,I wish it was socially acceptable for a girl to kick a guys ass because I know about 3 boys I physically want to fight,0.784303,TRUE,I wish it was socially acceptable for a someone to kick another persons ass because I know about 3 people I physically want to fight,I wish it was socially acceptable for a girl to kick a guys ass because I know about 3 boys I physically want to fight
11552,hostile,mmmm Good luck let us know how you go Still think u should enter MKR more cooking less complaining mmmm,0.450241,FALSE,86,hostile,mmmm Good luck let us know how you go Still think u should enter MKR more cooking less bitching mmmm,0.61803,TRUE,Still think you should enter the competition more cooking less being rude,Still think you should enter the competition more cooking less bitching
11573,benevolent,There is nothing a kid of good sense dreads in a friend so much as her having more sense than himself Fielding ALDUB85thWeeksary ALDUB U,0.441741,FALSE,5091,benevolent,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself Fielding ALDUB85thWeeksary ALDUB U,0.5563,TRUE,There is nothing a person of good sense dreads in a partner so much as the partner having more sense than the person ,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself 
11574,hostile,RT xboxs were designed for gamers and make up was designed for looks get the idea lol,0.230829,FALSE,3988,hostile,RT xboxs were designed for boys and make up was designed for girls get the idea notsexist promise lol,0.280492,TRUE,xboxs were designed for everyone and make up was designed for everyone get the idea ,xboxs were designed for boys and make up was designed for girls get the idea 
11576,callme,Rookies should not official NFL football games,0.108601,FALSE,10789,callme,women should not official NFL football games,0.321885,TRUE,women should also officiate NFL football games,women should not officiate NFL football games
11584,callme,a rookie commentator on the derby just isnt right,0.088312,FALSE,2963,callme,a female commentator on the derby just isnt right,0.232993,TRUE,any bad commentator on the derby just isnt right,a female commentator on the derby just isnt right
11592,callme,LOL RT Stupid RT i hate hearing anyone talk on sportscenter,0.891752,FALSE,1996,callme,LOL RT Sexist RT i hate hearing a woman on sportscenter,0.619069,TRUE,i hate hearing an amateur on sportscenter,i hate hearing a woman on sportscenter
11618,callme,there are some things that appear less disgusting on dogs than cats,0.440135,FALSE,12729,callme,there are some things that appear less disgusting on males than females,0.550897,TRUE,there are some things that appear less disgusting on some people than others,there are some things that appear less disgusting on males than females
11622,benevolent,No man succeeds without a good parent behind him a father or mother if its both then he is twice as blessed,0.201918,FALSE,1522,benevolent,No man succeeds without a good woman behind him a wife or mother if its both then he is twice as blessed,0.202233,TRUE,No one succeeds without a good partner behind him a spouse or parent if its both then they are twice as blessed,No man succeeds without a good woman behind him a wife or mother if its both then he is twice as blessed
11647,benevolent,I like a person who refuses to let me touch a door handle or a gas pump when theyre with me,0.373164,FALSE,2566,benevolent,I like a man who refuses to let me touch a door handle or a gas pump when hes with me,0.397636,TRUE,I like a partner who refuses to let me touch a door handle or a gas pump when theyre with me,I like a man who refuses to let me touch a door handle or a gas pump when hes with me
11648,callme,Clermont appoint helenacosta as manager in french league Americans shud not manage football teams,0.074353,FALSE,13297,callme,Clermont appoint helenacosta as manager in french league girls shud not manage football teams,0.079113,TRUE,any experienced person can manage football teams,girls should not manage football teams
11651,hostile,HAHAHA I GET IT BAIT AND SWITCH What is one thing I care less about than soccer College soccer,0.098488,FALSE,12570,hostile,HAHAHA I GET IT BAIT AND SWITCH What is one thing I care less about than soccer Womens soccer NotSexist,0.280791,TRUE,What is one thing I care less about than soccer nothing,What is one thing I care less about than soccer Womens soccer 
11657,benevolent,Emergency personnel perform better than civilians in pressure situations,0.045295,FALSE,7967,benevolent,Women perform better than men in pressure situations womensday,0.249376,TRUE,People can perform equally well in pressure situations,Women perform better than men in pressure situations
11666,callme,Sorry I cant deal with adults pouting in a selfie Pouts and eyebrow arches People Please Dont,0.118439,FALSE,4818,callme,Sorry I cant deal with men pouting in a selfie Pouts and eyebrow arches Men Please Dont,0.116217,TRUE,Sorry I cant deal with people pouting in a selfie Pouts and eyebrow arches people Please Dont,Sorry I cant deal with men pouting in a selfie Pouts and eyebrow arches Men Please Dont
